GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
LOCMI13782	LOCMI13782	hexamerin storage protein 3	1	0.0666666666667	LOCMI13782	transporter activity
LOCMI13707	LOCMI13707	Q4RX50_TETNG Chromosome 11 SCAF14979, whole genome shotgun sequence. (Fragment)	1	0.0666666666667	LOCMI13707	oxidoreductase activity
LOCMI13706	LOCMI13706	39S ribosomal protein L47, mitochondrial	1	0.0666666666667	LOCMI13706	structural molecule activity
LOCMI13628	LOCMI13628	PREDICTED: glucose dehydrogenase	1	0.0666666666667	LOCMI13628	oxidoreductase activity
LOCMI13596	LOCMI13596	C3ZEA4_BRAFL Putative uncharacterized protein	1	0.0666666666667	LOCMI13596	transporter activity
LOCMI13571	LOCMI13571	PREDICTED: collagen alpha-1(XXII) chain-like isoform 1	1	0.0666666666667	LOCMI13571	structural molecule activity
LOCMI13412	LOCMI13412	zinc transporter	1	0.0666666666667	LOCMI13412	transporter activity
LOCMI13353	LOCMI13353	B6RQP9_SITZE I-type lysozyme	1	0.0666666666667	LOCMI13353	hydrolase activity, acting on glycosyl bonds
LOCMI13304	LOCMI13304	PREDICTED: glucose dehydrogenase	1	0.0666666666667	LOCMI13304	oxidoreductase activity
LOCMI13224	LOCMI13224	GH17178	1	0.0666666666667	LOCMI13224	structural molecule activity
LOCMI13090	LOCMI13090	GJ13982	1	0.0666666666667	LOCMI13090	transporter activity
LOCMI13085	LOCMI13085	sugar transporter, putative	1	0.0666666666667	LOCMI13085	transporter activity
LOCMI13084	LOCMI13084	GK17357	1	0.0666666666667	LOCMI13084	transporter activity
LOCMI12795	LOCMI12795	B4NMT3_DROWI GK23202	1	0.0666666666667	LOCMI12795	carbohydrate metabolic process
LOCMI12270	LOCMI12270	Large neutral amino acids transporter small subunit 2	1	0.0666666666667	LOCMI12270	transporter activity
LOCMI12218	LOCMI12218	GJ14495	1	0.0666666666667	LOCMI12218	carbohydrate metabolic process
LOCMI12178	LOCMI12178	PREDICTED: ADP-ribosylation factor-like 6 interacting protein	1	0.0666666666667	LOCMI12178	structural molecule activity
LOCMI12129	LOCMI12129	predicted protein	1	0.0666666666667	LOCMI12129	transporter activity
LOCMI12128	LOCMI12128	vitellogenin	1	0.0666666666667	LOCMI12128	transporter activity
LOCMI12121	LOCMI12121	B0G0U7_MONAT Beta1-tubulin	1	0.0666666666667	LOCMI12121	structural molecule activity
LOCMI11963	LOCMI11963	hexamerin-like protein 2	1	0.0666666666667	LOCMI11963	transporter activity
LOCMI11961	LOCMI11961	hexamerin-like protein 2	1	0.0666666666667	LOCMI11961	transporter activity
LOCMI11888	LOCMI11888	PREDICTED: facilitated trehalose transporter Tret1-like	1	0.0666666666667	LOCMI11888	transporter activity
LOCMI11805	LOCMI11805	B4LP76_DROVI GJ21008	1	0.0666666666667	LOCMI11805	hydrolase activity, acting on glycosyl bonds
LOCMI11744	LOCMI11744	RecName: Full=40S ribosomal protein S13 gb|AAK92182.1|AF400210_1 ribosomal protein S13	1	0.0666666666667	LOCMI11744	structural molecule activity
LOCMI11717	LOCMI11717	Q17H61_AEDAE Putative uncharacterized protein	1	0.0666666666667	LOCMI11717	carbohydrate metabolic process
LOCMI11714	LOCMI11714	B0W0L0_CULQU Putative uncharacterized protein	1	0.0666666666667	LOCMI11714	carbohydrate metabolic process
LOCMI11713	LOCMI11713	Q16MN2_AEDAE Putative uncharacterized protein	1	0.0666666666667	LOCMI11713	carbohydrate metabolic process
LOCMI11496	LOCMI11496	PREDICTED: 40S ribosomal protein S19a-like	1	0.0666666666667	LOCMI11496	structural molecule activity
LOCMI11351	LOCMI11351	C0H6I4_BOMMO Putative cuticle protein	1	0.0666666666667	LOCMI11351	structural molecule activity
LOCMI11204	LOCMI11204	PREDICTED: ATP-sensitive inward rectifier potassium channel 12-like	1	0.0666666666667	LOCMI11204	transporter activity
LOCMI11147	LOCMI11147	hexamerin-like protein 2	1	0.0666666666667	LOCMI11147	transporter activity
LOCMI10699	LOCMI10699	Sialidase	1	0.0666666666667	LOCMI10699	carbohydrate metabolic process
LOCMI09973	LOCMI09973	GF14860	1	0.0666666666667	LOCMI09973	carbohydrate metabolic process
LOCMI08914	LOCMI08914	B4KWW3_DROMO GI12007	1	0.0666666666667	LOCMI08914	carbohydrate metabolic process
LOCMI08908	LOCMI08908	Tubulin alpha chain	1	0.0666666666667	LOCMI08908	structural molecule activity
LOCMI08521	LOCMI08521	alpha-amylase	1	0.0666666666667	LOCMI08521	carbohydrate metabolic process
LOCMI07530	LOCMI07530	GG20638	1	0.0666666666667	LOCMI07530	hydrolase activity, acting on glycosyl bonds
LOCMI07191	LOCMI07191	C0H6M4_BOMMO Putative cuticle protein	1	0.0666666666667	LOCMI07191	structural molecule activity
LOCMI07113	LOCMI07113	PREDICTED: similar to ATP-binding cassette transporter	1	0.0666666666667	LOCMI07113	transporter activity
LOCMI07097	LOCMI07097	A8XAF1_CAEBR CBR-EMB-9 protein	1	0.0666666666667	LOCMI07097	structural molecule activity
LOCMI07060	LOCMI07060	GI16821	1	0.0666666666667	LOCMI07060	structural molecule activity
LOCMI07059	LOCMI07059	AGAP001668-PA	1	0.0666666666667	LOCMI07059	structural molecule activity
LOCMI06714	LOCMI06714	Autophagy-related protein 12	1	0.0666666666667	LOCMI06714	response to stress
LOCMI06694	LOCMI06694	acidic ribosomal protein	1	0.0666666666667	LOCMI06694	structural molecule activity
LOCMI06624	LOCMI06624	PREDICTED: inward rectifier potassium channel 2-like	1	0.0666666666667	LOCMI06624	transporter activity
LOCMI06618	LOCMI06618	PREDICTED: clavesin-1-like	1	0.0666666666667	LOCMI06618	transporter activity
LOCMI06569	LOCMI06569	PREDICTED: calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type-like	1	0.0666666666667	LOCMI06569	transporter activity
LOCMI06498	LOCMI06498	60S ribosomal protein L24, putative	1	0.0666666666667	LOCMI06498	structural molecule activity
LOCMI06431	LOCMI06431	PREDICTED: aquaporin AQPcic-like isoform 1	1	0.0666666666667	LOCMI06431	transporter activity
LOCMI06290	LOCMI06290	B0WZZ2_CULQU Putative uncharacterized protein	1	0.0666666666667	LOCMI06290	carbohydrate metabolic process
LOCMI06254	LOCMI06254	AGAP007055-PA	1	0.0666666666667	LOCMI06254	transporter activity
LOCMI06228	LOCMI06228	B0ZYQ1_LEPDE Putative cuticle protein CP5	1	0.0666666666667	LOCMI06228	structural molecule activity
LOCMI05981	LOCMI05981	Coatomer subunit beta', putative	1	0.0666666666667	LOCMI05981	structural molecule activity
LOCMI05874	LOCMI05874	chitin binding peritrophin-A, putative	1	0.0666666666667	LOCMI05874	carbohydrate metabolic process
LOCMI05620	LOCMI05620	transferrin	1	0.0666666666667	LOCMI05620	iron ion binding
LOCMI05479	LOCMI05479	cuticular protein CPR67A	1	0.0666666666667	LOCMI05479	structural molecule activity
LOCMI05399	LOCMI05399	ADP,ATP carrier protein 2	1	0.0666666666667	LOCMI05399	transporter activity
LOCMI05383	LOCMI05383	pupal cuticle protein	1	0.0666666666667	LOCMI05383	structural molecule activity
LOCMI05217	LOCMI05217	B4KK66_DROMO GI17220	1	0.0666666666667	LOCMI05217	transporter activity
LOCMI05065	LOCMI05065	PREDICTED: sterile alpha and TIR motif-containing protein 1-like	1	0.0666666666667	LOCMI05065	response to stress
LOCMI04906	LOCMI04906	PREDICTED: maltase 1-like	1	0.0666666666667	LOCMI04906	carbohydrate metabolic process
LOCMI04868	LOCMI04868	superoxide dismutase	1	0.0666666666667	LOCMI04868	oxidation-reduction process
LOCMI04650	LOCMI04650	tubulin, alpha 1	1	0.0666666666667	LOCMI04650	structural molecule activity
LOCMI04605	LOCMI04605	Defensin, invertebrate/fungal	1	0.0666666666667	LOCMI04605	response to stress
LOCMI04602	LOCMI04602	PREDICTED: iron-sulfur cluster assembly 1 homolog, mitochondrial-like isoform 1	1	0.0666666666667	LOCMI04602	structural molecule activity
LOCMI04373	LOCMI04373	Q6TAX6_9HYME Defensin	1	0.0666666666667	LOCMI04373	response to stress
LOCMI04372	LOCMI04372	Q6TAX6_9HYME Defensin	1	0.0666666666667	LOCMI04372	response to stress
LOCMI04297	LOCMI04297	PREDICTED: alpha-tocopherol transfer protein-like	1	0.0666666666667	LOCMI04297	transporter activity
LOCMI04280	LOCMI04280	AGAP011937-PA	1	0.0666666666667	LOCMI04280	carbohydrate metabolic process
LOCMI04030	LOCMI04030	PREDICTED: lysozyme 3-like	1	0.0666666666667	LOCMI04030	hydrolase activity, acting on glycosyl bonds
LOCMI04008	LOCMI04008	ADP,ATP carrier protein 2	1	0.0666666666667	LOCMI04008	transporter activity
LOCMI03909	LOCMI03909	mitochondrial import inner membrane translocase subunit Tim17-B, putative	1	0.0666666666667	LOCMI03909	transporter activity
LOCMI03868	LOCMI03868	organic anion transporter	1	0.0666666666667	LOCMI03868	transporter activity
LOCMI03770	LOCMI03770	B3P2V7_DROER Glucose dehydrogenase	1	0.0666666666667	LOCMI03770	oxidoreductase activity
LOCMI03766	LOCMI03766	alpha-amylase	1	0.0666666666667	LOCMI03766	carbohydrate metabolic process
LOCMI03672	LOCMI03672	MPA13 allergen	1	0.0666666666667	LOCMI03672	transporter activity
LOCMI03534	LOCMI03534	RecName: Full=Lazarillo protein; Flags: Precursor gb|AAC46605.1| Lazarillo precursor	1	0.0666666666667	LOCMI03534	transporter activity
LOCMI03486	LOCMI03486	B4L259_DROMO GI15372	1	0.0666666666667	LOCMI03486	oxidoreductase activity
LOCMI03266	LOCMI03266	PREDICTED: transient receptor potential cation channel subfamily A member 1-like	1	0.0666666666667	LOCMI03266	transporter activity
LOCMI03209	LOCMI03209	cuticle protein 2	1	0.0666666666667	LOCMI03209	structural molecule activity
LOCMI03116	LOCMI03116	AGAP011936-PA	1	0.0666666666667	LOCMI03116	carbohydrate metabolic process
LOCMI02963	LOCMI02963	structural constituent of cuticle, putative	1	0.0666666666667	LOCMI02963	structural molecule activity
LOCMI02919	LOCMI02919	PREDICTED: glucose dehydrogenase	1	0.0666666666667	LOCMI02919	oxidoreductase activity
LOCMI02653	LOCMI02653	Structural maintenance of chromosomes protein 1A	1	0.0666666666667	LOCMI02653	structural molecule activity
LOCMI02529	LOCMI02529	alpha-amylase	1	0.0666666666667	LOCMI02529	carbohydrate metabolic process
LOCMI02490	LOCMI02490	Short-chain dehydrogenase/reductase SDR	1	0.0666666666667	LOCMI02490	oxidoreductase activity
LOCMI02025	LOCMI02025	Ryanodine receptor, putative	1	0.0666666666667	LOCMI02025	transporter activity
LOCMI01986	LOCMI01986	PREDICTED: flexible cuticle protein 12	1	0.0666666666667	LOCMI01986	structural molecule activity
LOCMI01885	LOCMI01885	GH12877p	1	0.0666666666667	LOCMI01885	structural molecule activity
LOCMI01841	LOCMI01841	hexamerin-like protein 1	1	0.0666666666667	LOCMI01841	transporter activity
LOCMI01723	LOCMI01723	sodium-dependent nutrient amino acid transporter, putative	1	0.0666666666667	LOCMI01723	transporter activity
LOCMI01666	LOCMI01666	B4GDF1_DROPE GL11225	1	0.0666666666667	LOCMI01666	carbohydrate metabolic process
LOCMI01594	LOCMI01594	GJ10054	1	0.0666666666667	LOCMI01594	carbohydrate metabolic process
LOCMI01539	LOCMI01539	Short-chain dehydrogenase/reductase SDR	1	0.0666666666667	LOCMI01539	oxidoreductase activity
LOCMI01469	LOCMI01469	putative ribosomal protein S27	1	0.0666666666667	LOCMI01469	structural molecule activity
LOCMI01441	LOCMI01441	protein C20orf121, putative	1	0.0666666666667	LOCMI01441	transporter activity
LOCMI01321	LOCMI01321	Q6TAX6_9HYME Defensin	1	0.0666666666667	LOCMI01321	response to stress
LOCMI01274	LOCMI01274	PREDICTED: sodium/potassium-transporting ATPase subunit alpha-like	1	0.0666666666667	LOCMI01274	transporter activity
LOCMI01251	LOCMI01251	PREDICTED: alpha-tocopherol transfer protein-like isoform 1	1	0.0666666666667	LOCMI01251	transporter activity
LOCMI01214	LOCMI01214	N-acetylmuramoyl-L-alanine amidase, family 2 IPR015510; Peptidoglycan recognition protein	1	0.0666666666667	LOCMI01214	carbohydrate metabolic process
LOCMI01110	LOCMI01110	PREDICTED: 40S ribosomal protein S26	1	0.0666666666667	LOCMI01110	structural molecule activity
LOCMI00811	LOCMI00811	A7U8C9_TRICA Chitin deacetylase 1	1	0.0666666666667	LOCMI00811	carbohydrate metabolic process
LOCMI00197	LOCMI00197	C1C2Q6_9MAXI Fumarylacetoacetase	1	0.0666666666667	LOCMI00197	aromatic amino acid family metabolic process
LOCMI00112	LOCMI00112	B0X692_CULQU Beta-1,4-galactosyltransferase	1	0.0666666666667	LOCMI00112	carbohydrate metabolic process
LOCMI00075	LOCMI00075	glucose dehydrogenase	1	0.0666666666667	LOCMI00075	oxidoreductase activity
