GeneID	Symbol	Description	UID-str	parent GOID	GO Name
LOCMI12971	LOCMI12971	Q16RH3_AEDAE Putative uncharacterized protein	LOCMI12971	GO:0008152	metabolic process
LOCMI08769	LOCMI08769	PREDICTED: peptidyl-prolyl cis-trans isomerase B-like	LOCMI08769	GO:0008152	metabolic process
LOCMI12974	LOCMI12974	C3YMX2_BRAFL Putative uncharacterized protein	LOCMI12974	GO:0008152	metabolic process
LOCMI15491	LOCMI15491	endoplasmin	LOCMI15491	GO:0008152	metabolic process
LOCMI06586	LOCMI06586	PREDICTED: protein max-like	LOCMI06586	GO:0008152	metabolic process
LOCMI13396	LOCMI13396	PREDICTED: lambda-crystallin homolog	LOCMI13396	GO:0008152	metabolic process
LOCMI17116	LOCMI17116	PREDICTED: survival of motor neuron-related-splicing factor 30-like	LOCMI17116	GO:0008152	metabolic process
LOCMI07886	LOCMI07886	B0WL56_CULQU 39S ribosomal protein L14, mitochondrial	LOCMI07886	GO:0008152	metabolic process
LOCMI04006	LOCMI04006	60S ribosomal protein L17, putative	LOCMI04006	GO:0008152	metabolic process
LOCMI14929	LOCMI14929	GK17275	LOCMI14929	GO:0008152	metabolic process
LOCMI15956	LOCMI15956	E9GCN3_DAPPU Putative uncharacterized protein	LOCMI15956	GO:0008152	metabolic process
LOCMI16033	LOCMI16033	Ribokinase, putative	LOCMI16033	GO:0008152	metabolic process
LOCMI05791	LOCMI05791	C3XQB1_BRAFL Putative uncharacterized protein	LOCMI05791	GO:0008152	metabolic process
LOCMI08215	LOCMI08215	B7P5F5_IXOSC FKBP-type peptidyl-prolyl cis-trans isomerase, putative	LOCMI08215	GO:0008152	metabolic process
LOCMI09890	LOCMI09890	PREDICTED: replication factor C subunit 5-like	LOCMI09890	GO:0008152	metabolic process
LOCMI14498	LOCMI14498	PREDICTED: ubiquitin-conjugating enzyme E2-17 kDa-like	LOCMI14498	GO:0008152	metabolic process
LOCMI11190	LOCMI11190	mitochondrial ribosomal protein, S18C, putative	LOCMI11190	GO:0008152	metabolic process
LOCMI04546	LOCMI04546	PREDICTED: prefoldin subunit 6-like	LOCMI04546	GO:0008152	metabolic process
LOCMI00466	LOCMI00466	B6ZAY6_HELAM Proteasome subunit beta 1	LOCMI00466	GO:0008152	metabolic process
LOCMI00179	LOCMI00179	A9TF06_PHYPA NDPK5 nucleotide diphosphate kinase-like protein	LOCMI00179	GO:0008152	metabolic process
LOCMI05127	LOCMI05127	B3GC92_GRYFI Accessory gland protein (Fragment)	LOCMI05127	GO:0008152	metabolic process
LOCMI09944	LOCMI09944	Probable prefoldin subunit 4	LOCMI09944	GO:0008152	metabolic process
LOCMI03132	LOCMI03132	cathepsin C	LOCMI03132	GO:0008152	metabolic process
LOCMI05551	LOCMI05551	AGAP004818-PA	LOCMI05551	GO:0008152	metabolic process
LOCMI05499	LOCMI05499	Tetratricopeptide repeat protein 27	LOCMI05499	GO:0008152	metabolic process
LOCMI15783	LOCMI15783	vacuolar proton translocating ATPase 116 kDa subunit a 1	LOCMI15783	GO:0008152	metabolic process
LOCMI15469	LOCMI15469	nut2, putative	LOCMI15469	GO:0008152	metabolic process
LOCMI06844	LOCMI06844	Q7PX39_ANOGA AGAP001199-PA	LOCMI06844	GO:0008152	metabolic process
LOCMI12259	LOCMI12259	PREDICTED: ubiquitin-conjugating enzyme E2T-like	LOCMI12259	GO:0008152	metabolic process
LOCMI09544	LOCMI09544	nitrogen fixation protein nifu, putative	LOCMI09544	GO:0008152	metabolic process
LOCMI07265	LOCMI07265	signal peptidase complex subunit SPC25	LOCMI07265	GO:0008152	metabolic process
LOCMI16875	LOCMI16875	B6RHH4_LITVA Pyruvate kinase	LOCMI16875	GO:0008152	metabolic process
LOCMI01936	LOCMI01936	Ubiquitin-conjugating enzyme E2 J1	LOCMI01936	GO:0008152	metabolic process
LOCMI08588	LOCMI08588	PREDICTED: delta-aminolevulinic acid dehydratase-like isoform 2	LOCMI08588	GO:0008152	metabolic process
LOCMI13812	LOCMI13812	PREDICTED: l-xylulose reductase-like	LOCMI13812	GO:0008152	metabolic process
LOCMI00924	LOCMI00924	Probable 26S proteasome non-ATPase regulatory subunit 3	LOCMI00924	GO:0008152	metabolic process
LOCMI17133	LOCMI17133	adenosine deaminase, putative	LOCMI17133	GO:0008152	metabolic process
LOCMI17046	LOCMI17046	GJ23340	LOCMI17046	GO:0008152	metabolic process
LOCMI15882	LOCMI15882	aldose reductase, putative	LOCMI15882	GO:0008152	metabolic process
LOCMI00751	LOCMI00751	catalase	LOCMI00751	GO:0008152	metabolic process
LOCMI16459	LOCMI16459	S-phase kinase-associated protein 1	LOCMI16459	GO:0008152	metabolic process
LOCMI05469	LOCMI05469	B0BN82_RAT Brix domain containing 1	LOCMI05469	GO:0008152	metabolic process
LOCMI08265	LOCMI08265	SNW domain-containing protein 1	LOCMI08265	GO:0008152	metabolic process
LOCMI08947	LOCMI08947	DNA topoisomerase 1	LOCMI08947	GO:0008152	metabolic process
LOCMI11184	LOCMI11184	peritrophic matrix protein 14 precursor	LOCMI11184	GO:0008152	metabolic process
LOCMI16270	LOCMI16270	B4G4K4_DROPE GL24545	LOCMI16270	GO:0008152	metabolic process
LOCMI08944	LOCMI08944	serine protease-like protein	LOCMI08944	GO:0008152	metabolic process
LOCMI04732	LOCMI04732	AGAP004054-PA	LOCMI04732	GO:0008152	metabolic process
LOCMI11349	LOCMI11349	Q17EQ5_AEDAE Lupus la ribonucleoprotein	LOCMI11349	GO:0008152	metabolic process
LOCMI09491	LOCMI09491	C3ZIK7_BRAFL Putative uncharacterized protein	LOCMI09491	GO:0008152	metabolic process
LOCMI00449	LOCMI00449	acid phosphatase isoenzyme	LOCMI00449	GO:0008152	metabolic process
LOCMI06857	LOCMI06857	Spermine synthase	LOCMI06857	GO:0008152	metabolic process
LOCMI01299	LOCMI01299	ATP-dependent DNA helicase II 70 kDa subunit	LOCMI01299	GO:0008152	metabolic process
LOCMI13315	LOCMI13315	PREDICTED: 60S ribosomal protein L27-like isoform 1	LOCMI13315	GO:0008152	metabolic process
LOCMI09283	LOCMI09283	beta-hexosaminidase beta chain precursor, putative	LOCMI09283	GO:0008152	metabolic process
LOCMI02805	LOCMI02805	PREDICTED: retinoid-inducible serine carboxypeptidase-like	LOCMI02805	GO:0008152	metabolic process
LOCMI09047	LOCMI09047	PREDICTED: iron-sulfur cluster assembly 2 homolog, mitochondrial-like	LOCMI09047	GO:0008152	metabolic process
LOCMI15866	LOCMI15866	Probable N(2),N(2)-dimethylguanosine tRNA methyltransferase	LOCMI15866	GO:0008152	metabolic process
LOCMI09040	LOCMI09040	C4WUB7_ACYPI ACYPI005820 protein	LOCMI09040	GO:0008152	metabolic process
LOCMI06502	LOCMI06502	C3Y5B7_BRAFL Putative uncharacterized protein	LOCMI06502	GO:0008152	metabolic process
LOCMI05622	LOCMI05622	Q1HQU9_AEDAE Protein disulfide isomerase	LOCMI05622	GO:0008152	metabolic process
LOCMI00523	LOCMI00523	putative nucleoside diphosphate kinase	LOCMI00523	GO:0008152	metabolic process
LOCMI07464	LOCMI07464	PREDICTED: eukaryotic translation initiation factor 5A-like	LOCMI07464	GO:0008152	metabolic process
LOCMI15172	LOCMI15172	AGAP002385-PA	LOCMI15172	GO:0008152	metabolic process
LOCMI05086	LOCMI05086	Q28WJ8_DROPS GA13505	LOCMI05086	GO:0008152	metabolic process
LOCMI02745	LOCMI02745	Probable 26S proteasome non-ATPase regulatory subunit 3	LOCMI02745	GO:0008152	metabolic process
LOCMI14553	LOCMI14553	thioredoxin/protein disulfide isomerase	LOCMI14553	GO:0008152	metabolic process
LOCMI04338	LOCMI04338	alpha-amylase	LOCMI04338	GO:0008152	metabolic process
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	GO:0008152	metabolic process
LOCMI02006	LOCMI02006	PREDICTED: laccase-1-like isoform 1	LOCMI02006	GO:0008152	metabolic process
LOCMI04023	LOCMI04023	serine protease-like protein	LOCMI04023	GO:0008152	metabolic process
LOCMI08721	LOCMI08721	MPA3 allergen	LOCMI08721	GO:0008152	metabolic process
LOCMI03826	LOCMI03826	seminal fluid protein CSSFP012	LOCMI03826	GO:0008152	metabolic process
LOCMI17240	LOCMI17240	PREDICTED: serine/threonine-protein kinase Chk2-like	LOCMI17240	GO:0008152	metabolic process
LOCMI01611	LOCMI01611	A0T4G5_ANOGA AGAP003215-PA	LOCMI01611	GO:0008152	metabolic process
LOCMI04846	LOCMI04846	peritrophic matrix protein 14 precursor	LOCMI04846	GO:0008152	metabolic process
LOCMI04146	LOCMI04146	PREDICTED: eukaryotic peptide chain release factor subunit 1-like isoform 2	LOCMI04146	GO:0008152	metabolic process
LOCMI00053	LOCMI00053	PREDICTED: alpha-aspartyl dipeptidase-like	LOCMI00053	GO:0008152	metabolic process
LOCMI00168	LOCMI00168	Chromobox protein homolog 5	LOCMI00168	GO:0008152	metabolic process
LOCMI16261	LOCMI16261	B0WM28_CULQU Peroxidase	LOCMI16261	GO:0008152	metabolic process
LOCMI11337	LOCMI11337	PREDICTED: elongation factor Ts, mitochondrial-like	LOCMI11337	GO:0008152	metabolic process
LOCMI16051	LOCMI16051	putative vacuolar ATP synthase subunit E	LOCMI16051	GO:0008152	metabolic process
LOCMI16787	LOCMI16787	Serine/threonine-protein kinase PRP4-like protein	LOCMI16787	GO:0008152	metabolic process
LOCMI13695	LOCMI13695	proteasome 25 kDa subunit	LOCMI13695	GO:0008152	metabolic process
LOCMI17220	LOCMI17220	Q16JU3_AEDAE Cgmp-dependent protein kinase	LOCMI17220	GO:0008152	metabolic process
LOCMI05423	LOCMI05423	PREDICTED: egl nine homolog 1-like	LOCMI05423	GO:0008152	metabolic process
LOCMI09779	LOCMI09779	60S ribosomal protein L8	LOCMI09779	GO:0008152	metabolic process
LOCMI03019	LOCMI03019	proteasome beta-subunit	LOCMI03019	GO:0008152	metabolic process
LOCMI17142	LOCMI17142	Small nuclear ribonucleoprotein F	LOCMI17142	GO:0008152	metabolic process
LOCMI11820	LOCMI11820	beta-glucosidase	LOCMI11820	GO:0008152	metabolic process
LOCMI10127	LOCMI10127	proteasome subunit beta 1	LOCMI10127	GO:0008152	metabolic process
LOCMI16959	LOCMI16959	caspase	LOCMI16959	GO:0008152	metabolic process
LOCMI12889	LOCMI12889	guanine nucleotide exchange factor, putative	LOCMI12889	GO:0008152	metabolic process
LOCMI06345	LOCMI06345	Glyoxylate reductase/hydroxypyruvate reductase	LOCMI06345	GO:0008152	metabolic process
LOCMI03958	LOCMI03958	Q28WJ8_DROPS GA13505	LOCMI03958	GO:0008152	metabolic process
LOCMI06637	LOCMI06637	Q173E4_AEDAE Cullin	LOCMI06637	GO:0008152	metabolic process
LOCMI14671	LOCMI14671	Q16KL0_AEDAE 26S protease regulatory subunit	LOCMI14671	GO:0008152	metabolic process
LOCMI07397	LOCMI07397	ribosomal protein L13	LOCMI07397	GO:0008152	metabolic process
LOCMI07755	LOCMI07755	mRNA transport regulator 3	LOCMI07755	GO:0008152	metabolic process
LOCMI02318	LOCMI02318	Glycoside hydrolase, family 1 IPR017853; Glycoside hydrolase, catalytic core	LOCMI02318	GO:0008152	metabolic process
LOCMI15070	LOCMI15070	putative aminopeptidase	LOCMI15070	GO:0008152	metabolic process
LOCMI02404	LOCMI02404	PREDICTED: dipeptidyl peptidase 3-like	LOCMI02404	GO:0008152	metabolic process
LOCMI07517	LOCMI07517	serine protease 48 precursor	LOCMI07517	GO:0008152	metabolic process
LOCMI00371	LOCMI00371	Phosphatidylinositol glycan anchor biosynthesis class U protein	LOCMI00371	GO:0008152	metabolic process
LOCMI07554	LOCMI07554	AGAP010159-PA	LOCMI07554	GO:0008152	metabolic process
LOCMI03914	LOCMI03914	beta-glucosidase	LOCMI03914	GO:0008152	metabolic process
LOCMI15940	LOCMI15940	PREDICTED: probable enoyl-CoA hydratase, mitochondrial-like	LOCMI15940	GO:0008152	metabolic process
LOCMI17239	LOCMI17239	peptidyl-prolyl cis-trans isomerase	LOCMI17239	GO:0008152	metabolic process
LOCMI04105	LOCMI04105	beta-glucosidase	LOCMI04105	GO:0008152	metabolic process
LOCMI03142	LOCMI03142	PREDICTED: trehalase-like isoform 1	LOCMI03142	GO:0008152	metabolic process
LOCMI16006	LOCMI16006	H+ transporting ATP synthase subunit e	LOCMI16006	GO:0008152	metabolic process
LOCMI06930	LOCMI06930	PREDICTED: DNA-directed RNA polymerases I, II, and III subunit RPABC2-like	LOCMI06930	GO:0008152	metabolic process
LOCMI13469	LOCMI13469	GF23266	LOCMI13469	GO:0008152	metabolic process
LOCMI16003	LOCMI16003	putative leukotriene A4 hydrolase	LOCMI16003	GO:0008152	metabolic process
LOCMI05114	LOCMI05114	ribosomal protein L35	LOCMI05114	GO:0008152	metabolic process
LOCMI02469	LOCMI02469	beta-glucosidase	LOCMI02469	GO:0008152	metabolic process
LOCMI15916	LOCMI15916	B4IX89_DROGR GH14704	LOCMI15916	GO:0008152	metabolic process
LOCMI13462	LOCMI13462	B4N353_DROWI GK12631	LOCMI13462	GO:0008152	metabolic process
LOCMI00274	LOCMI00274	B4L296_DROMO GI14682	LOCMI00274	GO:0008152	metabolic process
LOCMI09637	LOCMI09637	Q56FD3_LYSTE Ribosomal protein L13a	LOCMI09637	GO:0008152	metabolic process
LOCMI17217	LOCMI17217	serine/threonine protein kinase	LOCMI17217	GO:0008152	metabolic process
LOCMI11832	LOCMI11832	Q7PW17_ANOGA AGAP009121-PA	LOCMI11832	GO:0008152	metabolic process
LOCMI15842	LOCMI15842	phosphofructokinase	LOCMI15842	GO:0008152	metabolic process
LOCMI09539	LOCMI09539	ribosomal protein S30	LOCMI09539	GO:0008152	metabolic process
LOCMI07206	LOCMI07206	beta-glucosidase	LOCMI07206	GO:0008152	metabolic process
LOCMI13842	LOCMI13842	GL15397	LOCMI13842	GO:0008152	metabolic process
LOCMI11617	LOCMI11617	60S ribosomal protein L34	LOCMI11617	GO:0008152	metabolic process
LOCMI09667	LOCMI09667	PREDICTED: succinate-semialdehyde dehydrogenase, mitochondrial-like isoform 1	LOCMI09667	GO:0008152	metabolic process
LOCMI08559	LOCMI08559	GA15071	LOCMI08559	GO:0008152	metabolic process
LOCMI14807	LOCMI14807	superoxide dismutase	LOCMI14807	GO:0008152	metabolic process
LOCMI07761	LOCMI07761	PREDICTED: ribosome maturation protein SBDS-like	LOCMI07761	GO:0008152	metabolic process
LOCMI09770	LOCMI09770	E9IM87_SOLIN Putative uncharacterized protein (Fragment)	LOCMI09770	GO:0008152	metabolic process
LOCMI15205	LOCMI15205	60S ribosomal protein L38	LOCMI15205	GO:0008152	metabolic process
LOCMI00367	LOCMI00367	B0WEU4_CULQU CRSP complex subunit 2	LOCMI00367	GO:0008152	metabolic process
LOCMI06643	LOCMI06643	Mannose-1-phosphate guanyltransferase beta	LOCMI06643	GO:0008152	metabolic process
LOCMI00174	LOCMI00174	beta-glucosidase	LOCMI00174	GO:0008152	metabolic process
LOCMI02303	LOCMI02303	GK22001	LOCMI02303	GO:0008152	metabolic process
LOCMI05189	LOCMI05189	Q16IL9_AEDAE Putative uncharacterized protein	LOCMI05189	GO:0008152	metabolic process
LOCMI01205	LOCMI01205	B0XD88_CULQU Lysyl-tRNA synthetase	LOCMI01205	GO:0008152	metabolic process
LOCMI15753	LOCMI15753	PREDICTED: 4930444A02Rik protein-like	LOCMI15753	GO:0008152	metabolic process
LOCMI05299	LOCMI05299	beta-glucosidase	LOCMI05299	GO:0008152	metabolic process
LOCMI12216	LOCMI12216	PREDICTED: lysosomal aspartic protease-like	LOCMI12216	GO:0008152	metabolic process
LOCMI11880	LOCMI11880	PREDICTED: single-stranded DNA-binding protein, mitochondrial-like	LOCMI11880	GO:0008152	metabolic process
LOCMI16098	LOCMI16098	E9H6R5_DAPPU Putative uncharacterized protein	LOCMI16098	GO:0008152	metabolic process
LOCMI00215	LOCMI00215	Beta-glucuronidase	LOCMI00215	GO:0008152	metabolic process
LOCMI15918	LOCMI15918	Probable pyruvate dehydrogenase E1 component subunit alpha, mitochondrial	LOCMI15918	GO:0008152	metabolic process
LOCMI05293	LOCMI05293	GJ19440	LOCMI05293	GO:0008152	metabolic process
LOCMI06804	LOCMI06804	ribosomal protein S12	LOCMI06804	GO:0008152	metabolic process
LOCMI01718	LOCMI01718	beta-glucosidase	LOCMI01718	GO:0008152	metabolic process
LOCMI15853	LOCMI15853	Probable peroxisomal acyl-coenzyme A oxidase 1	LOCMI15853	GO:0008152	metabolic process
LOCMI08912	LOCMI08912	beta-glucosidase	LOCMI08912	GO:0008152	metabolic process
LOCMI13184	LOCMI13184	Endoplasmic reticulum metallopeptidase 1	LOCMI13184	GO:0008152	metabolic process
LOCMI15039	LOCMI15039	GD25907	LOCMI15039	GO:0008152	metabolic process
LOCMI11127	LOCMI11127	PREDICTED: zinc carboxypeptidase A 1-like	LOCMI11127	GO:0008152	metabolic process
LOCMI12692	LOCMI12692	PREDICTED: similar to SYF2 homolog, RNA splicing factor (S. cerevisiae)	LOCMI12692	GO:0008152	metabolic process
LOCMI13584	LOCMI13584	Q16RF6_AEDAE Ubiquitin carboxyl-terminal hydrolase isozyme L5	LOCMI13584	GO:0008152	metabolic process
LOCMI15014	LOCMI15014	PREDICTED: nucleosome assembly protein 1-like 1-like	LOCMI15014	GO:0008152	metabolic process
LOCMI01789	LOCMI01789	60S ribosomal protein L21	LOCMI01789	GO:0008152	metabolic process
LOCMI08995	LOCMI08995	glucose-6-phosphate 1-dehydrogenase	LOCMI08995	GO:0008152	metabolic process
LOCMI10636	LOCMI10636	N-acetylglucosamine-6-sulfatase precursor, putative	LOCMI10636	GO:0008152	metabolic process
LOCMI15035	LOCMI15035	MPA3 allergen	LOCMI15035	GO:0008152	metabolic process
LOCMI14746	LOCMI14746	PREDICTED: d-tyrosyl-tRNA(Tyr) deacylase 1-like	LOCMI14746	GO:0008152	metabolic process
LOCMI12355	LOCMI12355	C4N882_9SCAR Peritrophic membrane protein 2 (Fragment)	LOCMI12355	GO:0008152	metabolic process
LOCMI07021	LOCMI07021	Q8T0W7_9NEOP Beta-glucosidase	LOCMI07021	GO:0008152	metabolic process
LOCMI08029	LOCMI08029	60S ribosomal protein L38	LOCMI08029	GO:0008152	metabolic process
LOCMI10439	LOCMI10439	Q7TPA2_RAT Ab1-108	LOCMI10439	GO:0008152	metabolic process
LOCMI17143	LOCMI17143	juvenile hormone acid methyltransferase	LOCMI17143	GO:0008152	metabolic process
LOCMI06328	LOCMI06328	NADH dehydrogenase subunit 5	LOCMI06328	GO:0008152	metabolic process
LOCMI10621	LOCMI10621	ribosomal protein L31e	LOCMI10621	GO:0008152	metabolic process
LOCMI13569	LOCMI13569	Q4LAY4_9COLE Ribosomal protein S28e	LOCMI13569	GO:0008152	metabolic process
LOCMI09428	LOCMI09428	pyridoxine 5'-phosphate oxidase	LOCMI09428	GO:0008152	metabolic process
LOCMI01315	LOCMI01315	RecName: Full=Probable tRNA threonylcarbamoyladenosine biosynthesis protein Osgep; AltName: Full=t(6)A37 threonylcarbamoyladenosine biosynthesis protein Osgep dbj|BAA82123.1| O-sialoglycoprotease	LOCMI01315	GO:0008152	metabolic process
LOCMI08865	LOCMI08865	PREDICTED: UDP-glucose 6-dehydrogenase-like	LOCMI08865	GO:0008152	metabolic process
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	GO:0008152	metabolic process
LOCMI08867	LOCMI08867	mucin-like protein 1	LOCMI08867	GO:0008152	metabolic process
LOCMI00361	LOCMI00361	A6YPI1_TRIIF Ferritin	LOCMI00361	GO:0008152	metabolic process
LOCMI06901	LOCMI06901	Q28IZ0_XENTR Programmed cell death 8 (Apoptosis-inducing factor)	LOCMI06901	GO:0008152	metabolic process
LOCMI17354	LOCMI17354	heat shock protein 90	LOCMI17354	GO:0008152	metabolic process
LOCMI05600	LOCMI05600	B3MUH1_DROAN GF20662	LOCMI05600	GO:0008152	metabolic process
LOCMI11816	LOCMI11816	Q5TVS6_ANOGA AGAP003501-PA (Fragment)	LOCMI11816	GO:0008152	metabolic process
LOCMI13338	LOCMI13338	putative RDH13	LOCMI13338	GO:0008152	metabolic process
LOCMI15032	LOCMI15032	DNA topoisomerase 1	LOCMI15032	GO:0008152	metabolic process
LOCMI16634	LOCMI16634	sirtuin 5	LOCMI16634	GO:0008152	metabolic process
LOCMI13901	LOCMI13901	beta-glucosidase	LOCMI13901	GO:0008152	metabolic process
LOCMI01417	LOCMI01417	PREDICTED: similar to proteasome subunit beta type 5,8	LOCMI01417	GO:0008152	metabolic process
LOCMI07012	LOCMI07012	60S ribosomal protein L21	LOCMI07012	GO:0008152	metabolic process
LOCMI01942	LOCMI01942	A7SS64_NEMVE Predicted protein (Fragment)	LOCMI01942	GO:0008152	metabolic process
LOCMI05210	LOCMI05210	AGAP004851-PA	LOCMI05210	GO:0008152	metabolic process
LOCMI14284	LOCMI14284	B3P5E2_DROER GG12006	LOCMI14284	GO:0008152	metabolic process
LOCMI04589	LOCMI04589	PREDICTED: thioredoxin, mitochondrial-like	LOCMI04589	GO:0008152	metabolic process
LOCMI06141	LOCMI06141	PREDICTED: probable U3 small nucleolar RNA-associated protein 11-like	LOCMI06141	GO:0008152	metabolic process
LOCMI17032	LOCMI17032	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17032	GO:0008152	metabolic process
LOCMI07650	LOCMI07650	Eukaryotic translation initiation factor 3 subunit K	LOCMI07650	GO:0008152	metabolic process
LOCMI11407	LOCMI11407	PREDICTED: cAMP-responsive element-binding protein-like 2-like	LOCMI11407	GO:0008152	metabolic process
LOCMI13370	LOCMI13370	PREDICTED: 40S ribosomal protein S7-like	LOCMI13370	GO:0008152	metabolic process
LOCMI03279	LOCMI03279	Q5TPZ3_ANOGA AGAP011434-PA	LOCMI03279	GO:0008152	metabolic process
LOCMI00251	LOCMI00251	Q16W35_AEDAE Thioredoxin, putative	LOCMI00251	GO:0008152	metabolic process
LOCMI03743	LOCMI03743	Q176G6_AEDAE Cytochrome c oxidase subunit 1	LOCMI03743	GO:0008152	metabolic process
LOCMI15130	LOCMI15130	C3ZRI2_BRAFL Putative uncharacterized protein	LOCMI15130	GO:0008152	metabolic process
LOCMI01599	LOCMI01599	PREDICTED: tRNA-splicing endonuclease subunit Sen2-like	LOCMI01599	GO:0008152	metabolic process
LOCMI08135	LOCMI08135	vacuolar proton ATPase	LOCMI08135	GO:0008152	metabolic process
LOCMI03605	LOCMI03605	Q2F5J9_BOMMO Mitochondrial thioredoxin 2	LOCMI03605	GO:0008152	metabolic process
LOCMI00130	LOCMI00130	PREDICTED: 60S ribosomal protein L38-like	LOCMI00130	GO:0008152	metabolic process
LOCMI00320	LOCMI00320	B4JH64_DROGR Nucleoside diphosphate kinase	LOCMI00320	GO:0008152	metabolic process
LOCMI03508	LOCMI03508	B0WKD5_CULQU Putative uncharacterized protein	LOCMI03508	GO:0008152	metabolic process
LOCMI04167	LOCMI04167	YALI0D13112p	LOCMI04167	GO:0008152	metabolic process
LOCMI15933	LOCMI15933	PREDICTED: similar to O-Glycosyl hydrolase family 30 protein	LOCMI15933	GO:0008152	metabolic process
LOCMI13554	LOCMI13554	PREDICTED: peroxisomal multifunctional enzyme type 2-like isoform 2	LOCMI13554	GO:0008152	metabolic process
LOCMI10304	LOCMI10304	polyubiquitin	LOCMI10304	GO:0008152	metabolic process
LOCMI13556	LOCMI13556	p53 and DNA damage-regulated protein, putative	LOCMI13556	GO:0008152	metabolic process
LOCMI02502	LOCMI02502	oxidoreductase, zinc-binding dehydrogenase family	LOCMI02502	GO:0008152	metabolic process
LOCMI01030	LOCMI01030	PREDICTED: similar to CG5793 CG5793-PA	LOCMI01030	GO:0008152	metabolic process
LOCMI16055	LOCMI16055	hexokinase	LOCMI16055	GO:0008152	metabolic process
LOCMI04087	LOCMI04087	endoplasmin	LOCMI04087	GO:0008152	metabolic process
LOCMI15837	LOCMI15837	GM22454	LOCMI15837	GO:0008152	metabolic process
LOCMI09731	LOCMI09731	S20e ribosomal protein	LOCMI09731	GO:0008152	metabolic process
LOCMI04895	LOCMI04895	PREDICTED: FK506-binding protein 59	LOCMI04895	GO:0008152	metabolic process
LOCMI07367	LOCMI07367	Eukaryotic translation initiation factor 4E binding	LOCMI07367	GO:0008152	metabolic process
LOCMI00732	LOCMI00732	Nucleoside diphosphate kinase-like protein 5	LOCMI00732	GO:0008152	metabolic process
LOCMI00534	LOCMI00534	Q8T0W7_9NEOP Beta-glucosidase	LOCMI00534	GO:0008152	metabolic process
LOCMI07468	LOCMI07468	B4KBP4_DROMO GI23169	LOCMI07468	GO:0008152	metabolic process
LOCMI16853	LOCMI16853	PREDICTED: serine/threonine-protein kinase Chk2-like	LOCMI16853	GO:0008152	metabolic process
LOCMI02464	LOCMI02464	B4PBQ2_DROYA GE13860	LOCMI02464	GO:0008152	metabolic process
LOCMI06570	LOCMI06570	Density-regulated protein	LOCMI06570	GO:0008152	metabolic process
LOCMI10967	LOCMI10967	beta-glucosidase	LOCMI10967	GO:0008152	metabolic process
LOCMI03696	LOCMI03696	AGAP000508-PA	LOCMI03696	GO:0008152	metabolic process
LOCMI07248	LOCMI07248	serine protease-like protein	LOCMI07248	GO:0008152	metabolic process
LOCMI06301	LOCMI06301	alpha-amylase	LOCMI06301	GO:0008152	metabolic process
LOCMI02291	LOCMI02291	ubiquitin protein ligase, putative	LOCMI02291	GO:0008152	metabolic process
LOCMI14132	LOCMI14132	AGAP011635-PA	LOCMI14132	GO:0008152	metabolic process
LOCMI12964	LOCMI12964	PREDICTED: trypsin-3	LOCMI12964	GO:0008152	metabolic process
LOCMI14448	LOCMI14448	ferritin-like precursor	LOCMI14448	GO:0008152	metabolic process
LOCMI09135	LOCMI09135	Q56FH5_LYSTE Ribosomal protein L8	LOCMI09135	GO:0008152	metabolic process
LOCMI05206	LOCMI05206	2-deoxyglucose-6-phosphate phosphatase	LOCMI05206	GO:0008152	metabolic process
LOCMI15127	LOCMI15127	MPA3 allergen	LOCMI15127	GO:0008152	metabolic process
LOCMI15126	LOCMI15126	MPA3 allergen	LOCMI15126	GO:0008152	metabolic process
LOCMI15125	LOCMI15125	B4M0F9_DROVI GJ22583	LOCMI15125	GO:0008152	metabolic process
LOCMI06065	LOCMI06065	PREDICTED: eukaryotic translation initiation factor 3 subunit B-like isoform 2	LOCMI06065	GO:0008152	metabolic process
LOCMI16027	LOCMI16027	GK21691	LOCMI16027	GO:0008152	metabolic process
LOCMI01152	LOCMI01152	GK11601	LOCMI01152	GO:0008152	metabolic process
LOCMI03502	LOCMI03502	Q17M99_AEDAE Malic enzyme	LOCMI03502	GO:0008152	metabolic process
LOCMI01162	LOCMI01162	heat shock protein 20.7	LOCMI01162	GO:0009628	response to abiotic stimulus
LOCMI01163	LOCMI01163	heat shock protein 20.7	LOCMI01163	GO:0009628	response to abiotic stimulus
LOCMI15512	LOCMI15512	heat shock protein 20.7	LOCMI15512	GO:0009628	response to abiotic stimulus
LOCMI13569	LOCMI13569	Q4LAY4_9COLE Ribosomal protein S28e	LOCMI13569	GO:0032991	macromolecular complex
LOCMI16049	LOCMI16049	vacuolar H[+] ATPase 16kD subunit, isoform A	LOCMI16049	GO:0032991	macromolecular complex
LOCMI16006	LOCMI16006	H+ transporting ATP synthase subunit e	LOCMI16006	GO:0032991	macromolecular complex
LOCMI13781	LOCMI13781	B0W5Q3_CULQU Vacuolar ATP synthase subunit H	LOCMI13781	GO:0032991	macromolecular complex
LOCMI13545	LOCMI13545	60S ribosomal protein L8	LOCMI13545	GO:0032991	macromolecular complex
LOCMI05114	LOCMI05114	ribosomal protein L35	LOCMI05114	GO:0032991	macromolecular complex
