GeneID	Symbol	Description	UID-str	parent GOID	GO Name
LOCMI17032	LOCMI17032	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17032	Porphyrin and chlorophyll metabolism:map00860	Porphyrin and chlorophyll metabolism:map00860
LOCMI08345	LOCMI08345	PREDICTED: uroporphyrinogen decarboxylase-like	LOCMI08345	Porphyrin and chlorophyll metabolism:map00860	Porphyrin and chlorophyll metabolism:map00860
LOCMI16298	LOCMI16298	Acetyl-CoA acetyltransferase, mitochondrial	LOCMI16298	Tryptophan metabolism:map00380	Tryptophan metabolism:map00380
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Tryptophan metabolism:map00380	Tryptophan metabolism:map00380
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Tryptophan metabolism:map00380	Tryptophan metabolism:map00380
LOCMI16955	LOCMI16955	enoyl-CoA hydratase	LOCMI16955	Tryptophan metabolism:map00380	Tryptophan metabolism:map00380
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Tryptophan metabolism:map00380	Tryptophan metabolism:map00380
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Tryptophan metabolism:map00380	Tryptophan metabolism:map00380
LOCMI16371	LOCMI16371	GL16175	LOCMI16371	Tryptophan metabolism:map00380	Tryptophan metabolism:map00380
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Tryptophan metabolism:map00380	Tryptophan metabolism:map00380
LOCMI15940	LOCMI15940	PREDICTED: probable enoyl-CoA hydratase, mitochondrial-like	LOCMI15940	Tryptophan metabolism:map00380	Tryptophan metabolism:map00380
LOCMI16298	LOCMI16298	Acetyl-CoA acetyltransferase, mitochondrial	LOCMI16298	Butanoate metabolism:map00650	Butanoate metabolism:map00650
LOCMI16371	LOCMI16371	GL16175	LOCMI16371	Butanoate metabolism:map00650	Butanoate metabolism:map00650
LOCMI16955	LOCMI16955	enoyl-CoA hydratase	LOCMI16955	Butanoate metabolism:map00650	Butanoate metabolism:map00650
LOCMI15940	LOCMI15940	PREDICTED: probable enoyl-CoA hydratase, mitochondrial-like	LOCMI15940	Butanoate metabolism:map00650	Butanoate metabolism:map00650
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Arginine and proline metabolism:map00330	Arginine and proline metabolism:map00330
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Arginine and proline metabolism:map00330	Arginine and proline metabolism:map00330
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Arginine and proline metabolism:map00330	Arginine and proline metabolism:map00330
LOCMI05296	LOCMI05296	Glutamate dehydrogenase, mitochondrial	LOCMI05296	Arginine and proline metabolism:map00330	Arginine and proline metabolism:map00330
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Arginine and proline metabolism:map00330	Arginine and proline metabolism:map00330
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Arginine and proline metabolism:map00330	Arginine and proline metabolism:map00330
LOCMI10153	LOCMI10153	Q16QR2_AEDAE Aminoacylase, putative	LOCMI10153	Arginine and proline metabolism:map00330	Arginine and proline metabolism:map00330
LOCMI14150	LOCMI14150	PREDICTED: similar to Dihydrodipicolinate synthase-like, mitochondrial precursor (DHDPS-like protein)	LOCMI14150	Arginine and proline metabolism:map00330	Arginine and proline metabolism:map00330
LOCMI09621	LOCMI09621	Q7QJQ9_ANOGA AGAP007619-PA	LOCMI09621	Arginine and proline metabolism:map00330	Arginine and proline metabolism:map00330
LOCMI03766	LOCMI03766	alpha-amylase	LOCMI03766	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI17046	LOCMI17046	GJ23340	LOCMI17046	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI03958	LOCMI03958	Q28WJ8_DROPS GA13505	LOCMI03958	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI17045	LOCMI17045	PREDICTED: UDP-glucuronosyltransferase 2B10-like	LOCMI17045	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI03726	LOCMI03726	alpha-amylase	LOCMI03726	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI04338	LOCMI04338	alpha-amylase	LOCMI04338	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI17036	LOCMI17036	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17036	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI15834	LOCMI15834	phosphoglucomutase	LOCMI15834	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI16992	LOCMI16992	PREDICTED: similar to glucosyl/glucuronosyl transferases	LOCMI16992	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI17032	LOCMI17032	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17032	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI05976	LOCMI05976	alpha-glucosidase	LOCMI05976	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI05244	LOCMI05244	GF12587	LOCMI05244	Starch and sucrose metabolism:map00500	Starch and sucrose metabolism:map00500
LOCMI16007	LOCMI16007	PREDICTED: alcohol dehydrogenase class-3-like	LOCMI16007	Retinol metabolism:map00830	Retinol metabolism:map00830
LOCMI17046	LOCMI17046	GJ23340	LOCMI17046	Retinol metabolism:map00830	Retinol metabolism:map00830
LOCMI17036	LOCMI17036	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17036	Retinol metabolism:map00830	Retinol metabolism:map00830
LOCMI07568	LOCMI07568	AGAP007475-PA	LOCMI07568	Retinol metabolism:map00830	Retinol metabolism:map00830
LOCMI17045	LOCMI17045	PREDICTED: UDP-glucuronosyltransferase 2B10-like	LOCMI17045	Retinol metabolism:map00830	Retinol metabolism:map00830
LOCMI16992	LOCMI16992	PREDICTED: similar to glucosyl/glucuronosyl transferases	LOCMI16992	Retinol metabolism:map00830	Retinol metabolism:map00830
LOCMI17032	LOCMI17032	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17032	Retinol metabolism:map00830	Retinol metabolism:map00830
LOCMI15808	LOCMI15808	PREDICTED: 1-acyl-sn-glycerol-3-phosphate acyltransferase gamma-like	LOCMI15808	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI15814	LOCMI15814	D6WBY0_TRICA Putative uncharacterized protein	LOCMI15814	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI15882	LOCMI15882	aldose reductase, putative	LOCMI15882	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI15948	LOCMI15948	PREDICTED: acylglycerol kinase, mitochondrial-like	LOCMI15948	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI16027	LOCMI16027	GK21691	LOCMI16027	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Glycerolipid metabolism:map00561	Glycerolipid metabolism:map00561
LOCMI16298	LOCMI16298	Acetyl-CoA acetyltransferase, mitochondrial	LOCMI16298	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI16875	LOCMI16875	B6RHH4_LITVA Pyruvate kinase	LOCMI16875	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI15814	LOCMI15814	D6WBY0_TRICA Putative uncharacterized protein	LOCMI15814	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI15882	LOCMI15882	aldose reductase, putative	LOCMI15882	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI14086	LOCMI14086	A7RKI7_NEMVE Predicted protein	LOCMI14086	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI16371	LOCMI16371	GL16175	LOCMI16371	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Pyruvate metabolism:map00620	Pyruvate metabolism:map00620
LOCMI16298	LOCMI16298	Acetyl-CoA acetyltransferase, mitochondrial	LOCMI16298	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI15809	LOCMI15809	E9IZQ4_SOLIN Putative uncharacterized protein (Fragment)	LOCMI15809	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI16046	LOCMI16046	PREDICTED: 3-ketoacyl-CoA thiolase, mitochondrial-like	LOCMI16046	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI15853	LOCMI15853	Probable peroxisomal acyl-coenzyme A oxidase 1	LOCMI15853	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI16955	LOCMI16955	enoyl-CoA hydratase	LOCMI16955	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI15961	LOCMI15961	PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like isoform 3	LOCMI15961	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI15923	LOCMI15923	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	LOCMI15923	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI16371	LOCMI16371	GL16175	LOCMI16371	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI15872	LOCMI15872	delta-9 desaturase 1	LOCMI15872	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI15940	LOCMI15940	PREDICTED: probable enoyl-CoA hydratase, mitochondrial-like	LOCMI15940	Fatty acid metabolism:map01212	Fatty acid metabolism:map01212
LOCMI16298	LOCMI16298	Acetyl-CoA acetyltransferase, mitochondrial	LOCMI16298	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI16955	LOCMI16955	enoyl-CoA hydratase	LOCMI16955	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI15964	LOCMI15964	E9FY81_DAPPU Putative uncharacterized protein	LOCMI15964	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI16371	LOCMI16371	GL16175	LOCMI16371	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI15940	LOCMI15940	PREDICTED: probable enoyl-CoA hydratase, mitochondrial-like	LOCMI15940	Propanoate metabolism:map00640	Propanoate metabolism:map00640
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI17046	LOCMI17046	GJ23340	LOCMI17046	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI17036	LOCMI17036	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17036	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI17045	LOCMI17045	PREDICTED: UDP-glucuronosyltransferase 2B10-like	LOCMI17045	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI16992	LOCMI16992	PREDICTED: similar to glucosyl/glucuronosyl transferases	LOCMI16992	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI17032	LOCMI17032	UDP-glucuronosyltransferase 1-8 precursor, putative	LOCMI17032	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI07298	LOCMI07298	Q86DU5_PHOPY Luciferin-regenerating enzyme	LOCMI07298	Ascorbate and aldarate metabolism:map00053	Ascorbate and aldarate metabolism:map00053
LOCMI15853	LOCMI15853	Probable peroxisomal acyl-coenzyme A oxidase 1	LOCMI15853	alpha-Linolenic acid metabolism:map00592	alpha-Linolenic acid metabolism:map00592
LOCMI15809	LOCMI15809	E9IZQ4_SOLIN Putative uncharacterized protein (Fragment)	LOCMI15809	alpha-Linolenic acid metabolism:map00592	alpha-Linolenic acid metabolism:map00592
LOCMI15961	LOCMI15961	PREDICTED: peroxisomal acyl-coenzyme A oxidase 3-like isoform 3	LOCMI15961	alpha-Linolenic acid metabolism:map00592	alpha-Linolenic acid metabolism:map00592
LOCMI16298	LOCMI16298	Acetyl-CoA acetyltransferase, mitochondrial	LOCMI16298	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI15912	LOCMI15912	C3YPZ0_BRAFL Putative uncharacterized protein	LOCMI15912	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI15907	LOCMI15907	Retinal dehydrogenase 1	LOCMI15907	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI16955	LOCMI16955	enoyl-CoA hydratase	LOCMI16955	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI15940	LOCMI15940	PREDICTED: probable enoyl-CoA hydratase, mitochondrial-like	LOCMI15940	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI15896	LOCMI15896	E3WQ18_ANODA Putative uncharacterized protein	LOCMI15896	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI15851	LOCMI15851	B0W5G6_CULQU Aldehyde dehydrogenase	LOCMI15851	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI05702	LOCMI05702	epsilon-trimethyllysine 2-oxoglutarate dioxygenase	LOCMI05702	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI16371	LOCMI16371	GL16175	LOCMI16371	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI15985	LOCMI15985	GF22728	LOCMI15985	Lysine degradation:map00310	Lysine degradation:map00310
LOCMI05700	LOCMI05700	GI14867	LOCMI05700	Lysine degradation:map00310	Lysine degradation:map00310
